174	2019-11-24 15:46:16	2019-11-24 15:46:16	\N	26	grimm	1	0
175	2019-11-24 15:47:31	2019-11-24 15:47:31	\N	26	grimm	1	1
176	2019-11-24 15:48:38	2019-11-24 15:48:38	\N	26	grimm	1	2
177	2019-11-24 15:50:06	2019-11-24 15:50:06	\N	26	grimm	0	3
178	2019-11-24 15:51:28	2019-11-24 15:51:28	\N	26	grimm	1	4
179	2019-11-24 15:52:25	2019-11-24 15:52:25	\N	26	grimm	1	5
180	2019-11-24 15:53:25	2019-11-24 15:53:25	\N	26	grimm	1	6
181	2019-11-24 15:54:45	2019-11-24 15:54:45	\N	26	grimm	1	7
182	2019-11-24 15:55:55	2019-11-24 15:55:55	\N	26	grimm	1	8
183	2019-11-24 17:06:38	2019-11-24 17:06:38	\N	27	war_and_peace	1	0
184	2019-11-24 17:07:50	2019-11-24 17:07:50	\N	27	war_and_peace	1	1
185	2019-11-24 17:09:01	2019-11-24 17:09:01	\N	27	war_and_peace	1	2
186	2019-11-24 17:10:28	2019-11-24 17:10:28	\N	27	war_and_peace	0	3
187	2019-11-24 17:11:25	2019-11-24 17:11:25	\N	27	war_and_peace	1	4
188	2019-11-24 17:12:37	2019-11-24 17:12:37	\N	27	war_and_peace	1	5
189	2019-11-24 17:13:36	2019-11-24 17:13:36	\N	27	war_and_peace	1	6
190	2019-11-24 17:14:57	2019-11-24 17:14:57	\N	27	war_and_peace	1	7
191	2019-11-25 12:26:47	2019-11-25 12:26:47	\N	29	grimm	1	0
192	2019-11-25 12:28:27	2019-11-25 12:28:27	\N	29	grimm	1	1
193	2019-11-25 12:30:17	2019-11-25 12:30:17	\N	29	grimm	1	2
194	2019-11-25 12:39:48	2019-11-25 12:39:48	\N	29	grimm	1	3
195	2019-11-25 12:40:44	2019-11-25 12:40:44	\N	29	grimm	0	4
196	2019-11-25 16:35:24	2019-11-25 16:35:24	\N	30	grimm	0	0
197	2019-11-25 16:37:34	2019-11-25 16:37:34	\N	30	grimm	1	1
198	2019-11-25 16:38:51	2019-11-25 16:38:51	\N	30	grimm	1	2
199	2019-11-25 16:40:43	2019-11-25 16:40:43	\N	30	grimm	0	3
200	2019-11-25 16:42:38	2019-11-25 16:42:38	\N	30	grimm	1	4
201	2019-11-25 16:43:39	2019-11-25 16:43:39	\N	30	grimm	1	5
202	2019-11-25 16:44:41	2019-11-25 16:44:41	\N	30	grimm	1	6
203	2019-11-25 16:45:52	2019-11-25 16:45:52	\N	30	grimm	1	7
204	2019-11-25 16:47:05	2019-11-25 16:47:05	\N	30	grimm	1	8
205	2019-11-26 15:26:50	2019-11-26 15:26:50	\N	31	war_and_peace	1	0
206	2019-11-26 15:27:43	2019-11-26 15:27:43	\N	31	war_and_peace	0	1
207	2019-11-26 15:27:56	2019-11-26 15:27:56	\N	31	war_and_peace	0	2
208	2019-11-26 15:28:15	2019-11-26 15:28:15	\N	31	war_and_peace	0	3
209	2019-11-26 21:22:08	2019-11-26 21:22:08	\N	32	war_and_peace	1	0
210	2019-11-26 21:25:13	2019-11-26 21:25:13	\N	32	war_and_peace	1	1
211	2019-11-26 21:28:19	2019-11-26 21:28:19	\N	32	war_and_peace	1	2
212	2019-11-26 21:31:47	2019-11-26 21:31:47	\N	32	war_and_peace	1	3
213	2019-11-26 21:34:22	2019-11-26 21:34:22	\N	32	war_and_peace	1	4
214	2019-11-26 21:37:52	2019-11-26 21:37:52	\N	32	war_and_peace	1	5
215	2019-11-26 21:40:43	2019-11-26 21:40:43	\N	32	war_and_peace	1	6
216	2019-11-26 21:43:58	2019-11-26 21:43:58	\N	32	war_and_peace	1	7
217	2019-11-28 01:39:37	2019-11-28 01:39:37	\N	33	grimm	0	0
218	2019-11-28 01:43:35	2019-11-28 01:43:35	\N	33	grimm	1	1
219	2019-11-28 01:47:51	2019-11-28 01:47:51	\N	33	grimm	1	2
220	2019-11-28 01:50:54	2019-11-28 01:50:54	\N	33	grimm	1	3
221	2019-11-28 01:56:18	2019-11-28 01:56:18	\N	33	grimm	1	4
222	2019-11-28 01:59:40	2019-11-28 01:59:40	\N	33	grimm	1	5
223	2019-11-28 02:02:48	2019-11-28 02:02:48	\N	33	grimm	1	6
224	2019-11-28 02:06:01	2019-11-28 02:06:01	\N	33	grimm	1	7
225	2019-11-28 02:09:53	2019-11-28 02:09:53	\N	33	grimm	1	8
226	2019-12-02 16:09:33	2019-12-02 16:09:33	\N	34	grimm	1	0
227	2019-12-02 16:12:18	2019-12-02 16:12:18	\N	34	grimm	1	1
228	2019-12-02 16:16:00	2019-12-02 16:16:00	\N	34	grimm	1	2
229	2019-12-02 16:17:52	2019-12-02 16:17:52	\N	34	grimm	1	3
230	2019-12-02 16:21:40	2019-12-02 16:21:40	\N	34	grimm	1	4
231	2019-12-02 16:25:32	2019-12-02 16:25:32	\N	34	grimm	1	5
232	2019-12-02 16:28:54	2019-12-02 16:28:54	\N	34	grimm	1	6
233	2019-12-02 16:32:10	2019-12-02 16:32:10	\N	34	grimm	1	7
234	2019-12-02 16:34:38	2019-12-02 16:34:38	\N	34	grimm	1	8
